INSTANCE_DATE,PROCEDURE_EN,IS_FREE_HOLD_EN,AREA_EN,PROP_SB_TYPE_EN,TRANS_VALUE,ACTUAL_AREA,ROOMS_EN,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,PROJECT_EN,price_per_sqm,size_category,value_band
2026-03-09,Sale,Free Hold,BUSINESS BAY,Office,2040000.0,107.54,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE PRISM,18969.69,Spacious,High-End
2026-03-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,700000.0,82.16,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HUB CANAL 1 TOWER,8519.96,Mid-Size,Mid-Market
2026-03-09,Sale,Free Hold,BUSINESS BAY,Flat,473514.32,45.43,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AYKON CITY 2,10422.94,Compact,Entry
2026-03-09,Sale,Free Hold,LIWAN,Flat,996000.0,88.56,1 B/R,,,IMG World Adventures,,11246.61,Spacious,Mid-Market
2026-03-12,Sale,Free Hold,Al Barsha First,Flat,1470000.0,118.6,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Burj Al Arab,,12394.6,Spacious,High-End
2026-01-09,Sale,Free Hold,REMRAAM,Flat,605000.0,64.0,1 B/R,,,Motor City,REMRAAM,9453.12,Mid-Size,Entry
2026-03-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,670000.0,126.26,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,CLASSIC APARTMENTS,5306.51,Premium,Mid-Market
2026-03-09,Sale,Free Hold,DUBAI SOUTH,Flat,750000.0,70.11,1 B/R,,,Expo 2020 Site,,10697.48,Mid-Size,Mid-Market
2026-03-09,Sale,Free Hold,MOTOR CITY,Flat,710000.0,61.13,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11614.59,Mid-Size,Mid-Market
2026-03-09,Sale,Free Hold,JUMEIRAH LIVING,Flat,2100000.0,78.36,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Madinat Jumeriah Living - Phase 2,26799.39,Mid-Size,High-End
2026-03-09,Sale,Free Hold,PALM JUMEIRAH,Flat,4700000.0,162.58,2 B/R,Mina Seyahi,Marina Mall,Burj Al Arab,EMERALD PALACE KEMPINSKI,28908.84,Premium,Ultra-Premium
2026-03-09,Sale,Free Hold,MEYDAN ONE,Flat,750000.0,37.94,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi  Riviera 34,19768.05,Compact,Mid-Market
2026-01-09,Sale,Free Hold,LA MER,Flat,4610000.0,126.89,2 B/R,Trade Centre Metro Station,Dubai Mall,Burj Khalifa,Port de La Mer - La Cote,36330.68,Premium,Ultra-Premium
2026-03-09,Sale,Free Hold,DUBAI HILLS,Flat,1490000.0,59.98,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Park Heights I,24841.61,Mid-Size,High-End
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1700000.0,152.97,2 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Orchid,11113.29,Premium,High-End
2026-03-10,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3820000.0,162.25,3 B/R,Creek Metro Station,Dubai Mall,Dubai International Airport,The Cove,23543.91,Premium,Ultra-Premium
2026-03-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,845000.0,75.06,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,EAGLE HEIGHTS,11257.66,Mid-Size,Mid-Market
2026-03-09,Sale,Free Hold,DUBAI HILLS,Flat,2600000.0,104.88,2 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Park Point,24790.24,Spacious,High-End
2026-03-10,Sale,Free Hold,DUBAI SOUTH,Flat,475000.0,38.33,Studio,,,Expo 2020 Site,,12392.38,Compact,Entry
2026-03-09,Sale,Free Hold,MEYDAN ONE,Flat,750000.0,38.56,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 17,19450.21,Compact,Mid-Market
2026-03-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,600000.0,78.39,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,HDS SUNSTAR 1,7654.04,Mid-Size,Entry
2026-03-10,Sale,Free Hold,DUBAI SOUTH,Flat,650000.0,59.33,1 B/R,,,Expo 2020 Site,,10955.67,Mid-Size,Mid-Market
2026-03-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,620000.0,109.35,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,CLASSIC APARTMENTS,5669.87,Spacious,Entry
2026-03-09,Sale,Free Hold,BURJ KHALIFA,Flat,3800000.0,130.02,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Boulevard Point,29226.27,Premium,Ultra-Premium
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2050000.0,117.9,2 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Luma22,17387.62,Spacious,High-End
2026-03-25,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,740000.0,36.19,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,O10,20447.64,Compact,Mid-Market
2026-03-11,Sale,Free Hold,Al Satwa,Flat,2205000.0,117.79,2 B/R,Emirates Towers Metro Station,Dubai Mall,Burj Khalifa,,18719.76,Spacious,High-End
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1962499.0,74.89,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Royale,26205.09,Mid-Size,High-End
2026-03-09,Sale,Free Hold,DUBAI MARINA,Shop,2011770.0,62.3,,Mina Seyahi,Marina Mall,Burj Al Arab,,32291.65,Mid-Size,High-End
2026-03-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,435000.0,60.85,Studio,Rashidiya Metro Station,City Centre Mirdif,,,7148.73,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,673460.0,73.56,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-03-11,Sale,Free Hold,MAJAN,Flat,523863.0,57.22,Studio,,,IMG World Adventures,,9155.24,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,676115.0,73.85,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,490996.0,53.63,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-01-02,Sale,Free Hold,SOBHA HEARTLAND,Flat,1800000.0,77.84,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,WILTON PARK RESIDENCES,23124.36,Mid-Size,High-End
2026-01-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,4450000.0,181.91,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Rosewater,24462.65,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,MAJAN,Flat,672362.0,73.44,1 B/R,,,IMG World Adventures,,9155.26,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,488341.0,53.34,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,512236.0,55.95,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,458953.0,50.13,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,1105039.0,120.7,2 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,487517.0,53.25,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,489806.0,53.5,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-01-09,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,1700000.0,151.62,3 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,IMPERIAL RESIDENCE,11212.24,Premium,High-End
2026-03-10,Sale,Free Hold,MAJAN,Flat,713286.0,77.91,1 B/R,,,IMG World Adventures,,9155.26,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,459044.0,50.14,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,524230.0,57.26,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,488982.0,53.41,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,523863.0,57.22,Studio,,,IMG World Adventures,,9155.24,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,713927.0,77.98,1 B/R,,,IMG World Adventures,,9155.26,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,458495.0,50.08,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Office,1200000.0,82.2,Office,Damac Properties,Marina Mall,Burj Al Arab,,14598.54,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,458587.0,50.09,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,1107511.0,120.97,2 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,532378.0,58.15,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-01-09,Sale,Free Hold,BUSINESS BAY,Flat,780000.0,37.87,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Bayz Tower,20596.78,Compact,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1244931.0,135.98,2 B/R,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1369626.0,149.6,2 B/R,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1363583.0,148.94,2 B/R,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1363492.0,148.93,2 B/R,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1369717.0,149.61,2 B/R,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1014585.0,110.82,1 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-01-09,Sale,Free Hold,PALM JUMEIRAH,Flat,154829.93,50.91,Studio,Palm Jumeirah,Marina Mall,Burj Al Arab,PALM VIEWS - EAST,3041.25,Mid-Size,Entry
2026-03-11,Sale,Free Hold,MAJAN,Flat,676115.0,73.85,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,492919.0,53.84,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,1013669.0,110.72,1 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,714384.0,78.03,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1701961.0,185.9,3 B/R,,,IMG World Adventures,,9155.25,Premium,High-End
2026-03-10,Sale,Free Hold,MAJAN,Flat,1701870.0,185.89,3 B/R,,,IMG World Adventures,,9155.25,Premium,High-End
2026-01-09,Sale,Free Hold,MEYDAN ONE,Flat,670000.0,35.16,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 17,19055.75,Compact,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,489898.0,53.51,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-11,Sale,Free Hold,MAJAN,Flat,492919.0,53.84,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,DUBAI MARINA,Flat,6800000.0,275.91,PENTHOUSE,Marina Towers,Marina Mall,Burj Al Arab,CAYAN TOWER,24645.72,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,MAJAN,Shop,1033903.0,112.93,,,,IMG World Adventures,,9155.26,Spacious,Mid-Market
2026-01-09,Sale,Free Hold,BURJ KHALIFA,Flat,66285.58,93.92,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,,705.77,Spacious,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,1014310.0,110.79,1 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1016141.0,110.99,1 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1105497.0,120.75,2 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,660826.0,72.18,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-01-12,Sale,Free Hold,DUBAI MARINA,Flat,1450000.0,84.54,1 B/R,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,ORRA MARINA,17151.64,Mid-Size,High-End
2026-03-10,Sale,Free Hold,MAJAN,Flat,1014860.0,110.85,1 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,512328.0,55.96,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,405000.0,39.75,Studio,,,IMG World Adventures,SKY COURTS,10188.68,Compact,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,1105588.0,120.76,2 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-01-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1860000.0,159.94,2 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Amber,11629.36,Premium,High-End
2026-01-09,Sale,Free Hold,SOBHA HEARTLAND,Flat,149762.3,44.26,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Greens - Phase III,3383.69,Compact,Entry
2026-03-11,Sale,Free Hold,MAJAN,Flat,512236.0,55.95,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-01-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,480000.0,68.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,7058.82,Mid-Size,Entry
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,890000.0,67.65,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,13155.95,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,BUSINESS BAY,Office,1600000.0,97.66,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,16383.37,Spacious,High-End
2026-03-10,Sale,Free Hold,BARSHA HEIGHTS,Office,3298000.0,173.19,Office,Dubai Internet City,Mall of the Emirates,Burj Al Arab,,19042.67,Premium,High-End
2026-03-10,Sale,Free Hold,REMRAAM,Flat,950000.0,93.42,2 B/R,,,Motor City,REMRAAM,10169.13,Spacious,Mid-Market
2026-01-09,Sale,Free Hold,DUBAI HILLS,Flat,1000000.0,69.85,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Global Village,,14316.39,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,515000.0,37.59,Studio,Rashidiya Metro Station,City Centre Mirdif,,Lawnz Residence by Danube,13700.45,Compact,Entry
2026-01-09,Sale,Free Hold,DAMAC HILLS,Flat,1075000.0,82.54,1 B/R,,,Motor City,DAMAC HILLS - GOLF PANORAMA,13023.99,Mid-Size,Mid-Market
2026-01-09,Sale,Free Hold,DAMAC HILLS,Flat,2650000.0,156.94,2 B/R,,,Motor City,DAMAC HILLS - GOLF PROMENADE,16885.43,Premium,High-End
2026-01-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Shop,3400000.0,152.92,,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Onyx,22233.85,Premium,High-End
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,665000.0,57.47,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE SQUARE,11571.25,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,845569.0,55.95,Studio,,,IMG World Adventures,,15112.94,Mid-Size,Mid-Market
2026-01-09,Sale,Free Hold,MEYDAN AVENUE,Flat,46383.25,75.61,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,613.45,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Shop,583464.0,63.73,,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-09,Sale,Free Hold,BUSINESS BAY,Flat,1075000.0,36.89,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PRIVE BY DAMAC,29140.69,Compact,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Shop,1382443.0,151.0,,,,IMG World Adventures,,9155.25,Premium,Mid-Market
2026-01-12,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,32731.58,49.27,Studio,Damac Properties,Marina Mall,Burj Al Arab,SABA TOWER 2,664.33,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Shop,574492.0,62.75,,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,485320.0,53.01,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1287191.46,149.48,2 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Orra The Embankment,8611.13,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,790648.0,86.36,1 B/R,,,IMG World Adventures,,9155.26,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,512694.0,56.0,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-10,Sale,Free Hold,MAJAN,Flat,672270.0,73.43,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-02-04,Sale,Free Hold,MAJAN,Flat,1170390.0,143.07,2 B/R,,,IMG World Adventures,,8180.54,Premium,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1199702.4,139.32,2 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Orra The Embankment,8611.13,Premium,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1310613.73,152.2,2 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Orra The Embankment,8611.13,Premium,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,1058439.0,115.61,2 B/R,,,IMG World Adventures,,9155.25,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,678129.0,74.07,1 B/R,,,IMG World Adventures,,9155.25,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,474883.0,51.87,Studio,,,IMG World Adventures,,9155.25,Mid-Size,Entry
2026-03-09,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,840000.0,57.72,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,MIDTOWN - AFNAN,14553.01,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,MAJAN,Flat,486785.0,53.17,Studio,,,IMG World Adventures,,9155.26,Mid-Size,Entry
2026-03-10,Sale,Free Hold,DUBAI SPORTS CITY,Flat,565000.0,42.18,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GIOVANNI BOUTIQUE,13394.97,Compact,Entry
2026-01-09,Sale,Free Hold,DUBAI MARINA,Flat,2928335.0,92.22,1 B/R,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,MARINA STAR,31753.8,Spacious,High-End
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,510000.0,41.49,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,AL JAWHARA TOWER,12292.12,Compact,Entry
2026-03-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,670000.0,70.63,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,HANOVER SQUARE,9486.05,Mid-Size,Mid-Market
2026-01-09,Sale,Free Hold,LA MER,Flat,4200000.0,130.28,2 B/R,Trade Centre Metro Station,Dubai Mall,Burj Khalifa,Port De La Mer - La Sirene,32238.26,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,MEYDAN ONE,Flat,952560.0,43.66,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,AZIZI RIVIERA 69,21817.68,Compact,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1575000.0,92.03,1 B/R,Damac Properties,Marina Mall,Burj Al Arab,,17113.98,Spacious,High-End
2026-03-10,Sale,Free Hold,DUBAI SPORTS CITY,Flat,455000.0,42.04,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE 4 SPORTS RESIDENCE,10823.03,Compact,Entry
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,960000.0,62.75,1 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,CONCORDE TOWER,15298.8,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,DUBAI MARINA,Flat,3310234.02,187.08,3 B/R,Mina Seyahi,Marina Mall,Burj Al Arab,PRINCESS TOWER,17694.22,Premium,High-End
2026-03-10,Sale,Free Hold,JUMEIRAH GOLF,Flat,2386000.0,126.95,2 B/R,Damac Properties,Marina Mall,Sports City Swimming Academy,Alandalus Building G,18794.8,Premium,High-End
2026-03-10,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Office,890000.0,89.86,Office,Marina Mall Metro Station,Marina Mall,Sports City Swimming Academy,ARMADA TOWERS,9904.3,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,690000.0,68.33,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,GREEN PARK,10098.05,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,940000.0,123.28,2 B/R,Damac Properties,Marina Mall,Sports City Swimming Academy,THE CRESCENT,7624.92,Spacious,Mid-Market
2026-01-09,Sale,Free Hold,LIVING LEGENDS,Flat,1250000.0,132.72,2 B/R,,,,LIVING LEGENDS PHASE 7,9418.32,Premium,Mid-Market
2026-03-10,Sale,Free Hold,PALM JUMEIRAH,Flat,17300000.0,190.39,2 B/R,Al Sufouh,Marina Mall,Burj Al Arab,"THE ROYAL ATLANTIS,RESORT AND RESIDENCES",90866.12,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,BURJ KHALIFA,Flat,3300000.0,105.23,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,FORTE,31359.88,Spacious,High-End
2026-03-10,Sale,Free Hold,PALM JUMEIRAH,Flat,4175000.0,165.18,2 B/R,Palm Jumeirah,Marina Mall,Burj Al Arab,MARINA RESIDENCE,25275.46,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2650000.0,161.1,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Royale,16449.41,Premium,High-End
2026-03-10,Sale,Free Hold,DISCOVERY GARDENS,Flat,730000.0,80.0,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,9125.0,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,700000.0,83.24,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,EMIRATES GARDEN I - GARDENIA,8409.42,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,TOWN SQUARE,Flat,1170000.0,84.83,2 B/R,,,Dubai Cycling Course,TOWN SQUARE ZAHRA,13792.29,Mid-Size,Mid-Market
2026-01-09,Sale,Free Hold,BURJ KHALIFA,Flat,5440000.0,189.34,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,BURJ KHALIFA TOWERS,28731.38,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,ARJAN,Flat,1200000.0,96.19,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Resortz Residence,12475.31,Spacious,Mid-Market
2026-03-10,Sale,Free Hold,DUBAI WATER CANAL,Flat,10500000.0,208.56,2 B/R,Business Bay Metro Station,Dubai Mall,Burj Khalifa,Eden House The Canal,50345.22,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,DUBAI WATER CANAL,Flat,7350000.0,163.81,3 B/R,Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences CF1 & CF2,44869.06,Premium,Ultra-Premium
2026-03-10,Sale,Free Hold,MAJAN,Flat,750000.0,42.93,Studio,,,IMG World Adventures,THE HAVEN,17470.3,Compact,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,545000.0,41.32,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,IMPERIAL RESIDENCE,13189.74,Compact,Entry
2026-03-10,Sale,Free Hold,ARJAN,Flat,765000.0,40.49,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Avelon Boulevard,18893.55,Compact,Mid-Market
2026-03-10,Sale,Free Hold,PALM JUMEIRAH,Flat,2600000.0,48.68,Studio,Palm Jumeirah,Marina Mall,Burj Al Arab,THE PALM TOWER,53410.02,Mid-Size,High-End
2026-03-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1152000.0,63.11,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,OAKLEY SQUARE RESIDENCES,18253.84,Mid-Size,Mid-Market
2026-03-10,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,1950000.0,120.17,2 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,16227.01,Spacious,High-End
2026-03-10,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,1950000.0,127.81,2 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,15257.02,Premium,High-End
2026-03-10,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,1400000.0,137.44,3 B/R,,,IMG World Adventures,THE V TOWER,10186.26,Premium,Mid-Market
